"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","plot_label"
"A_33_P3217491",-1.041750525,2.2009405375,-3.11674165895277,0.0167735640110643,0.0167735640110643,-4.13742394511774,"","A_33_P3217491"
"A_19_P00316743",-0.864767375,2.3451745625,-3.11063394156255,0.0169182325281343,0.0169182325281343,-4.13847701232837,"LOC285375","LOC285375"
"A_33_P3376065",-1.489683675,2.3572025625,-3.11027407978914,0.0169267976073222,0.0169267976073222,-4.1385391344296,"","A_33_P3376065"
"A_32_P152696",-1.996999225,6.0090362875,-3.10985113934027,0.0169368699233739,0.0169368699233739,-4.13861215650406,"","A_32_P152696"
"A_19_P00322220",0.420554125000001,8.4144125625,3.10973823574719,0.0169395597981416,0.0169395597981416,-4.13863165166712,"LOC388796","LOC388796"
"A_24_P135276",0.363649624999999,11.0520931875,3.10942760400891,0.0169469627990836,0.0169469627990836,-4.13868529303476,"USP42","USP42"
"A_21_P0008472",1.228450975,2.8247003625,3.10699508079141,0.0170050540801964,0.0170050540801964,-4.13910557142184,"XLOC_011095","XLOC_011095"
"A_33_P3791552",1.08019845,1.982337675,3.10625088110602,0.0170228686761207,0.0170228686761207,-4.13923422777082,"LOC284950","LOC284950"
"A_21_P0005169",0.733737225,4.9140143125,3.10444876688149,0.017066089873324,0.017066089873324,-4.13954592557783,"XLOC_005739","XLOC_005739"
"A_33_P3212909",1.185830075,3.4249352875,3.1024266982017,0.0171147254257178,0.0171147254257178,-4.13989592082478,"ZFHX2","ZFHX2"
"A_24_P324712",0.579571249999999,4.574348375,3.1006924971076,0.0171565545557372,0.0171565545557372,-4.14019630343792,"NPC1L1","NPC1L1"
"A_33_P3361701",0.421756000000002,8.823057,3.09975995437488,0.0171790925505514,0.0171790925505514,-4.14035791165383,"UBAP2L","UBAP2L"
"A_33_P3260125",1.03774135,1.9960648,3.09946879611009,0.0171861358085741,0.0171861358085741,-4.14040838062517,"LDLRAD2","LDLRAD2"
"A_33_P3222069",0.718995375,11.4813600625,3.09930231433666,0.0171901644629081,0.0171901644629081,-4.14043724084648,"SPHK1","SPHK1"
"A_21_P0004147",1.016978375,2.7967049375,3.0992233898553,0.0171920746893933,0.0171920746893933,-4.14045092332831,"XLOC_004896","XLOC_004896"
"A_23_P346291",0.700857800000001,5.0578301,3.09832951950531,0.0172137249974695,0.0172137249974695,-4.14060591475038,"GPR173","GPR173"
"A_21_P0007822",-1.37032595,2.2167636,-3.09538765009095,0.0172851846454176,0.0172851846454176,-4.1411163866464,"XLOC_009662","XLOC_009662"
"A_33_P3290573",0.82648075,9.784115375,3.09461823229785,0.0173039262428319,0.0173039262428319,-4.14124998946213,"FAM46A","FAM46A"
"A_21_P0007307",-2.072585275,3.3461013125,-3.09379101316057,0.0173240998870128,0.0173240998870128,-4.14139367237127,"LOC283177","LOC283177"
"A_21_P0000571",-0.855551025,1.9784655875,-3.09215034941289,0.0173641852955581,0.0173641852955581,-4.14167877866117,"C22orf45","C22orf45"
"A_33_P3214690",1.167309875,2.2911437875,3.0911936582003,0.0173876051116372,0.0173876051116372,-4.14184510929688,"NLGN1","NLGN1"
"A_33_P3355185",-0.654526274999998,7.5222937625,-3.09072828788471,0.0173990095270275,0.0173990095270275,-4.14192604047584,"BCL2","BCL2"
"A_21_P0005130",0.676532975000001,4.0104002375,3.09051569967161,0.0174042218835237,0.0174042218835237,-4.14196301580198,"XLOC_005458","XLOC_005458"
"A_23_P212042",1.0842863,3.9553436,3.08984317670385,0.0174207221159423,0.0174207221159423,-4.14208000683913,"MFI2","MFI2"
"A_33_P3305368",0.482167050000001,7.623880775,3.08956347223274,0.0174275895132308,0.0174275895132308,-4.14212867254384,"DDX31","DDX31"
"A_33_P3241844",0.851504675,3.4309127375,3.08853005597882,0.0174529872707642,0.0174529872707642,-4.14230852096744,"","A_33_P3241844"
"A_23_P41314",-1.549432925,2.9704443625,-3.08834906301792,0.0174574394936489,0.0174574394936489,-4.14234002692303,"F11","F11"
"A_32_P456318",1.044952525,6.1721844125,3.08681585499993,0.0174952031656141,0.0174952031656141,-4.14260700319177,"SRSF12","SRSF12"
"A_21_P0006925",0.619273100000001,5.050670875,3.08434450640294,0.0175562566606011,0.0175562566606011,-4.1430376626092,"XLOC_008642","XLOC_008642"
"A_21_P0000980",-1.271985925,2.5898982625,-3.08266530649187,0.0175978697211171,0.0175978697211171,-4.14333051077649,"XLOC_000229","XLOC_000229"
"A_19_P00322898",0.445537799999999,5.7990257,3.07840088719334,0.0177040203315936,0.0177040203315936,-4.14407504878556,"CA5BP1","CA5BP1"
"A_21_P0002938",1.822686625,2.8207253875,3.07779214984321,0.0177192285469998,0.0177192285469998,-4.14418142776653,"XLOC_002597","XLOC_002597"
"A_33_P3415653",1.01801715,5.5808465,3.07771494240851,0.0177211584289199,0.0177211584289199,-4.1441949217798,"LOC100128668","LOC100128668"
"A_33_P3216803",0.704871299999999,3.68009115,3.07756602933482,0.0177248813005605,0.0177248813005605,-4.14422094933293,"","A_33_P3216803"
"A_33_P3345586",-0.9505622,1.810467525,-3.07392437576166,0.0178161829438107,0.0178161829438107,-4.14485790509272,"HCN2","HCN2"
"A_33_P3365720",-0.960167449999999,5.298932775,-3.07386481117974,0.0178176804640351,0.0178176804640351,-4.14486833070085,"FLJ35424","FLJ35424"
"A_23_P250156",0.947960000000002,10.441801,3.07352237922607,0.0178262921818649,0.0178262921818649,-4.14492827121293,"IGF2BP2","IGF2BP2"
"A_21_P0001743",0.8334606,5.756894875,3.0721209939434,0.0178615813158892,0.0178615813158892,-4.14517365522957,"XLOC_001036","XLOC_001036"
"A_21_P0001701",1.2621081,2.557819125,3.07078907510759,0.0178951899863882,0.0178951899863882,-4.14540699558811,"XLOC_000375","XLOC_000375"
"A_33_P3411477",-2.07391135,7.44413195,-3.06983842711537,0.0179192190395601,0.0179192190395601,-4.14557361221,"NCCRP1","NCCRP1"
"A_21_P0013524",-1.61824795,3.149853275,-3.06848213227005,0.0179535607909918,0.0179535607909918,-4.14581142824473,"XLOC_l2_014585","XLOC_l2_014585"
"A_23_P365060",0.561934200000001,5.87989345,3.06618471112496,0.0180118917583721,0.0180118917583721,-4.14621454047308,"MDN1","MDN1"
"A_33_P3278714",0.326771850000001,6.065472825,3.06441176535116,0.0180570440556249,0.0180570440556249,-4.14652586476772,"FAM179A","FAM179A"
"A_23_P147665",0.871527074999999,4.4317489875,3.06439812583623,0.0180573918841637,0.0180573918841637,-4.14652826063218,"OLFML1","OLFML1"
"A_23_P4572",0.589657000000003,15.4629885,3.06428466580486,0.0180602855647665,0.0180602855647665,-4.14654819105844,"MYL12A","MYL12A"
"A_33_P3219745",1.118165475,2.9326472875,3.06368090548562,0.0180756921337662,0.0180756921337662,-4.1466542620824,"ILF2","ILF2"
"A_21_P0009624",0.907937975,2.0697646125,3.06340887901488,0.0180826381827745,0.0180826381827745,-4.14670206064054,"XLOC_012773","XLOC_012773"
"A_33_P3279119",-1.043499975,2.5286564125,-3.06336295530669,0.0180838110995774,0.0180838110995774,-4.14671013051001,"","A_33_P3279119"
"A_23_P68234",0.85792265,5.160395525,3.06247644783287,0.0181064688337843,0.0181064688337843,-4.14686593788379,"GPR75","GPR75"
"A_21_P0002201",0.592858875,5.7242899875,3.0601542521175,0.0181659635680796,0.0181659635680796,-4.14727431937474,"XLOC_001436","XLOC_001436"
"A_33_P3399534",1.07419025,5.4321795,3.0601210761313,0.0181668150408956,0.0181668150408956,-4.14728015628543,"RNU105B","RNU105B"
"A_33_P3317979",-0.928530275,4.8070481625,-3.05955204178219,0.0181814260990624,0.0181814260990624,-4.14738028226242,"MYO5B","MYO5B"
"A_24_P217904",-1.870021225,5.5772442625,-3.0588969191381,0.0181982630984894,0.0181982630984894,-4.1474955826176,"TRERF1","TRERF1"
"A_33_P3265855",-0.881446525,5.5873151875,-3.05176518448925,0.0183826274763193,0.0183826274763193,-4.14875258884245,"PRR5-ARHGAP8","PRR5-ARHGAP8"
"A_24_P30314",0.721166125,14.0852498125,3.05114161231867,0.0183988416282935,0.0183988416282935,-4.14886265655659,"SCYL1","SCYL1"
"A_23_P101461",0.348296249999997,13.145936125,3.04881482658494,0.0184594769780957,0.0184594769780957,-4.14927358814174,"CCDC130","CCDC130"
"A_33_P3327063",0.85586445,1.8479482,3.04801005541659,0.0184804984252952,0.0184804984252952,-4.14941580139798,"STRC","STRC"
"A_24_P117138",-0.438875500000002,10.086747,-3.04218908764732,0.0186333067673407,0.0186333067673407,-4.15044571582795,"ZNF626","ZNF626"
"A_23_P29994",-0.837616000000001,12.145317,-3.04127641366864,0.0186573870692873,0.0186573870692873,-4.1506074002419,"RBPJ","RBPJ"
"A_23_P422044",0.470808349999999,7.110839275,3.04104058197061,0.0186636147014843,0.0186636147014843,-4.15064918788193,"PCDHGA2","PCDHGA2"
"A_23_P13914",1.030850925,9.3995832875,3.04065415335731,0.0186738239316011,0.0186738239316011,-4.1507176681454,"DHX37","DHX37"
"A_21_P0001626",1.591962075,3.4581499125,3.03757906258626,0.018755277664071,0.018755277664071,-4.15126296730643,"XLOC_001209","XLOC_001209"
"A_33_P3407103",0.456986525,5.2372919125,3.03675135884818,0.0187772664150897,0.0187772664150897,-4.15140984917175,"YTHDF1","YTHDF1"
"A_24_P223163",0.899767249999999,5.08598015,3.03648345579594,0.018784389377488,0.018784389377488,-4.15145740017802,"NAF1","NAF1"
"A_19_P00320101",-2.153836975,3.8049186375,-3.03302108502698,0.0188767047206213,0.0188767047206213,-4.15207237572162,"LOC283174","LOC283174"
"A_33_P3353030",0.578623,9.26349175,3.03254563980398,0.0188894188007143,0.0188894188007143,-4.15215688485063,"UCN","UCN"
"A_23_P312383",0.632202875,1.7052372125,3.02946657949793,0.018971977476733,0.018971977476733,-4.15270454235339,"C5orf64","C5orf64"
"A_33_P3385281",1.035105825,3.0046948875,3.02662552504313,0.0190484940828167,0.0190484940828167,-4.15321042443204,"KCNG3","KCNG3"
"A_33_P3322348",-0.672147325000001,1.7476540375,-3.02606309709697,0.0190636804305913,0.0190636804305913,-4.15331063459687,"","A_33_P3322348"
"A_21_P0010200",-1.4064027,4.0317709,-3.02601246766614,0.0190650481264899,0.0190650481264899,-4.15331965648587,"XLOC_014056","XLOC_014056"
"A_33_P3632866",1.02055285,5.432124975,3.02598277836884,0.0190658501971483,0.0190658501971483,-4.15332494703613,"C9orf96","C9orf96"
"A_23_P352799",0.632307074999999,3.5076641375,3.02452480658287,0.0191052820705264,0.0191052820705264,-4.15358482548737,"NPW","NPW"
"A_33_P3220406",0.9349014,3.387011,3.02258214197834,0.0191579572503163,0.0191579572503163,-4.15393131788503,"","A_33_P3220406"
"A_21_P0014306",0.70698475,8.573579375,3.02144308444156,0.0191889143014434,0.0191889143014434,-4.15413459589851,"LOC100507047","LOC100507047"
"A_21_P0010375",-0.6238659,1.812156375,-3.02134807780069,0.0191914987662924,0.0191914987662924,-4.15415155482423,"XLOC_014333","XLOC_014333"
"A_21_P0004244",0.664134599999999,1.7603072,3.02078653336562,0.0192067819949125,0.0192067819949125,-4.15425180415957,"XLOC_004361","XLOC_004361"
"A_23_P408376",2.28916575,9.920073125,3.0188256053159,0.0192602527316856,0.0192602527316856,-4.15460204163803,"HSPA12A","HSPA12A"
"A_21_P0010127",1.36528945,3.810268025,3.01673641821883,0.0193173945408674,0.0193173945408674,-4.15497546804926,"XLOC_013826","XLOC_013826"
"A_33_P3219197",0.494786124999999,7.5205285875,3.01553919820193,0.0193502209513782,0.0193502209513782,-4.15518959269875,"TBC1D10B","TBC1D10B"
"A_33_P3327500",0.87566795,6.470820175,3.01421592081265,0.0193865725268378,0.0193865725268378,-4.15542637364645,"UFSP1","UFSP1"
"A_23_P45424",0.599466774999999,6.8999850375,3.01392734240261,0.0193945096365288,0.0193945096365288,-4.15547802593735,"ITGB1BP2","ITGB1BP2"
"A_23_P500000",-3.70330555,3.4685334,-3.01252582248786,0.0194331062973839,0.0194331062973839,-4.15572896091032,"SCEL","SCEL"
"A_33_P3238171",0.395044024999999,5.7327742625,3.01122307803742,0.0194690557840591,0.0194690557840591,-4.15596232765376,"ZDHHC8","ZDHHC8"
"A_23_P74943",0.964541125,2.8758388125,3.00802281347921,0.0195576672991338,0.0195576672991338,-4.15653608485188,"KCNH1","KCNH1"
"A_33_P3535649",1.336830175,6.2620817875,3.00328944922699,0.0196895129417851,0.0196895129417851,-4.1573859507454,"FLYWCH1","FLYWCH1"
"A_21_P0002682",1.15719245,2.37214595,3.00308809093448,0.0196951425256122,0.0196951425256122,-4.1574221372476,"XLOC_002384","XLOC_002384"
"A_21_P0005197",1.893620425,2.7424980625,3.00190271837216,0.0197283178122125,0.0197283178122125,-4.15763521758224,"XLOC_006449","XLOC_006449"
"A_33_P3268892",1.833400775,4.7899861125,3.00146439409956,0.019740600281604,0.019740600281604,-4.15771403359214,"GDNF","GDNF"
"A_33_P3210258",-1.858280975,2.3228668875,-2.99964803820993,0.0197915835654563,0.0197915835654563,-4.15804077256233,"","A_33_P3210258"
"A_33_P3418390",0.85019085,2.58079225,2.99779208490435,0.0198438224206822,0.0198438224206822,-4.1583748612933,"","A_33_P3418390"
"A_23_P359043",1.323191925,4.8120897375,2.99729205236537,0.019857921621086,0.019857921621086,-4.15846491095702,"AKAP2","AKAP2"
"A_33_P3794213",1.19027775,2.2896836,2.99677452334655,0.0198725253375592,0.0198725253375592,-4.15855812904029,"LOC338653","LOC338653"
"A_21_P0005949",1.573928925,9.4976382875,2.9956843624679,0.0199033249046877,0.0199033249046877,-4.15875454872496,"PVT1","PVT1"
"A_24_P95822",0.433583249999998,9.712571125,2.99372895639985,0.0199586963986378,0.0199586963986378,-4.1591070620907,"NPTN","NPTN"
"A_33_P3306413",1.131511575,4.9524580875,2.99261701182961,0.0199902562277802,0.0199902562277802,-4.15930763285265,"INCA1","INCA1"
"A_33_P3770642",-1.515126825,3.2998072375,-2.99250039717276,0.0199935691105705,0.0199935691105705,-4.15932867238433,"LOC503519","LOC503519"
"A_33_P3259929",0.662957625,3.8778539125,2.99132007458731,0.0200271334065469,0.0200271334065469,-4.15954167628408,"","A_33_P3259929"
"A_33_P3367889",1.04938255,2.3430036,2.99036074933728,0.0200544572591284,0.0200544572591284,-4.15971486679562,"LOC100130657","LOC100130657"
"A_21_P0011320",0.959686549999999,5.49813825,2.98894399464014,0.020094882007079,0.020094882007079,-4.15997075080338,"XLOC_l2_004640","XLOC_l2_004640"
"A_21_P0000209",0.655949549999999,6.05166405,2.98868583085339,0.0201022575725616,0.0201022575725616,-4.16001739288083,"SNORD4B","SNORD4B"
"A_24_P351420",0.310494250000001,9.671834125,2.98795304261179,0.0201232084588116,0.0201232084588116,-4.1601498088518,"ZDHHC3","ZDHHC3"
"A_23_P305692",-0.604939000000001,5.8623695,-2.98239262866569,0.0202829395106221,0.0202829395106221,-4.16115574976279,"ELMOD2","ELMOD2"
"A_19_P00808126",0.60085125,5.8823816,2.9818297020543,0.0202991850630063,0.0202991850630063,-4.16125770429986,"XLOC_l2_013001","XLOC_l2_013001"
"A_21_P0006355",0.424699725,4.5606360625,2.98171310567268,0.0203025516506026,0.0203025516506026,-4.16127882431089,"XLOC_007429","XLOC_007429"
"A_21_P0000216",0.47854025,9.034272625,2.98052263833899,0.0203369588807793,0.0203369588807793,-4.16149451478511,"SNORD36C","SNORD36C"
"A_23_P21063",1.20640135,2.596708175,2.97945353721498,0.020367910955272,0.020367910955272,-4.16168829647036,"SCN5A","SCN5A"
"A_33_P3333712",0.550763850000001,5.034464675,2.97934434782826,0.020371074956223,0.020371074956223,-4.16170809206036,"SCYL2","SCYL2"
"A_21_P0008757",-1.383672075,2.0849242125,-2.97897485450393,0.0203817856916455,0.0203817856916455,-4.16177508558644,"XLOC_011529","XLOC_011529"
"A_33_P3401586",1.07720515,1.965860075,2.97535637248535,0.0204869924484353,0.0204869924484353,-4.16243164035275,"EFCAB10","EFCAB10"
"A_21_P0002828",0.92195745,5.6355438,2.97229928246032,0.0205763246961191,0.0205763246961191,-4.16298701387616,"XLOC_002981","XLOC_002981"
"A_21_P0011681",-0.531091249999999,8.681038625,-2.97122676227805,0.0206077627550267,0.0206077627550267,-4.16318200350902,"XLOC_l2_006648","XLOC_l2_006648"
"A_33_P3276159",-0.79630855,2.279021725,-2.97056433169553,0.0206272055201643,0.0206272055201643,-4.16330247509651,"","A_33_P3276159"
"A_21_P0008220",0.6553007,5.53368025,2.96977288200361,0.0206504605285524,0.0206504605285524,-4.16344644886351,"XLOC_010730","XLOC_010730"
"A_33_P3233649",1.0281788,7.606080275,2.96812942892632,0.0206988384269763,0.0206988384269763,-4.16374554530061,"NADKD1","NADKD1"
"A_23_P38864",0.433560000000002,14.53717775,2.96792600970593,0.0207048347589463,0.0207048347589463,-4.16378257864431,"RABAC1","RABAC1"
"A_33_P3402918",0.477675000000001,10.707056,2.96596112055895,0.0207628498756071,0.0207628498756071,-4.16414043731585,"PNKP","PNKP"
"A_21_P0008694",0.7173721,1.72038965,2.96531941932963,0.020781833910286,0.020781833910286,-4.16425736402272,"XLOC_011382","XLOC_011382"
"A_23_P433369",-0.40455545,7.6737974,-2.96486125828059,0.0207953993415838,0.0207953993415838,-4.1643408640244,"HEATR5A","HEATR5A"
"A_33_P3393708",-0.633107949999999,3.049542375,-2.96397882726073,0.0208215531414381,0.0208215531414381,-4.16450172684756,"","A_33_P3393708"
"A_33_P3299309",0.81683445,3.76629595,2.96353210361392,0.0208348065559216,0.0208348065559216,-4.16458318218222,"RPL28","RPL28"
"A_21_P0004771",-1.10764075,5.181087875,-2.96144153371642,0.0208969483534691,0.0208969483534691,-4.16496455255471,"XLOC_005809","XLOC_005809"
"A_33_P3358403",0.524757999999999,11.30579425,2.95877751794983,0.0209764198969082,0.0209764198969082,-4.16545095612519,"DNLZ","DNLZ"
"A_23_P157593",0.48649975,4.75303355,2.95843093884188,0.0209867823369454,0.0209867823369454,-4.16551427036099,"CHRNA6","CHRNA6"
"A_21_P0013987",-1.2644285,4.3194045,-2.95783199262274,0.0210047031158746,0.0210047031158746,-4.16562370677857,"LOC100509780","LOC100509780"
"A_33_P3243023",2.43285385,4.395543625,2.95761579743845,0.0210111757609194,0.0210111757609194,-4.16566321475163,"ADRA1D","ADRA1D"
"A_33_P3334155",-1.203280825,3.6850496125,-2.95631994514634,0.0210500163791601,0.0210500163791601,-4.16590008701933,"LOC100652791","LOC100652791"
"A_33_P3361472",0.626893575,4.8104845125,2.95572077574586,0.0210680009604909,0.0210680009604909,-4.16600964869792,"PSME4","PSME4"
"A_19_P00807374",-0.781197125,4.6141682875,-2.95471976316599,0.0210980834608539,0.0210980834608539,-4.16619274328331,"XLOC_l2_010558","XLOC_l2_010558"
"A_24_P195037",0.367426750000002,9.284334375,2.95363153123902,0.0211308386112079,0.0211308386112079,-4.1663918670451,"C1orf52","C1orf52"
"A_33_P3383071",-0.775041499999999,3.22032185,-2.95188241699897,0.0211835986354335,0.0211835986354335,-4.16671208427736,"LOC100653108","LOC100653108"
"A_33_P3286357",-1.0301553,2.09369115,-2.94992551838679,0.0212427913329432,0.0212427913329432,-4.16707058370248,"","A_33_P3286357"
"A_23_P62709",-5.90007034999999,9.734084075,-2.94981036282293,0.0212462800261738,0.0212462800261738,-4.16709168791521,"SPRR3","SPRR3"
"A_23_P23457",1.043964675,4.7459991375,2.9496580488508,0.0212508953815727,0.0212508953815727,-4.16711960339857,"FBLIM1","FBLIM1"
"A_33_P3365047",1.085935975,5.8995231875,2.94940812354583,0.021258470811736,0.021258470811736,-4.16716541204789,"RBBP9","RBBP9"
"A_23_P210482",0.981881749999999,12.742262625,2.9489810719868,0.0212714216826986,0.0212714216826986,-4.16724369571547,"ADA","ADA"
"A_33_P3296230",0.8262429,4.479417225,2.94806506405331,0.0212992289013619,0.0212992289013619,-4.16741165205572,"","A_33_P3296230"
"A_24_P506977",0.547953,10.66619275,2.94674676598469,0.0213393158824167,0.0213393158824167,-4.1676534694869,"C7orf40","C7orf40"
"A_23_P67151",1.08168095,4.15749245,2.94667424553816,0.0213415234063374,0.0213415234063374,-4.16766677539423,"OLFM2","OLFM2"
"A_23_P37375",-1.3189695,9.57988,-2.94646469092457,0.0213479036096214,0.0213479036096214,-4.16770522603363,"RPS6KA5","RPS6KA5"
"A_23_P69840",0.519462750000001,9.290492125,2.94406453212368,0.0214211239654645,0.0214211239654645,-4.16814583438568,"SLC35A4","SLC35A4"
"A_33_P3232861",-0.6903314,4.876378325,-2.94358315073449,0.0214358411346322,0.0214358411346322,-4.16823425018072,"","A_33_P3232861"
"A_23_P127663",-1.496910025,5.8686413875,-2.94336156510133,0.021442619215128,0.021442619215128,-4.16827495423994,"PRRG4","PRRG4"
"A_23_P10911",0.508837425000001,7.8940057875,2.94264568750429,0.0214645326690922,0.0214645326690922,-4.16840647944341,"PLBD2","PLBD2"
"A_32_P315395",-0.978198900000001,4.4442591,-2.94196118865946,0.0214855077318142,0.0214855077318142,-4.16853227160593,"MGC16275","MGC16275"
"A_24_P291133",0.486758050000001,6.68448315,2.94188606985013,0.0214878109120756,0.0214878109120756,-4.16854607829588,"UHMK1","UHMK1"
"A_23_P431252",-0.9637663,3.50552535,-2.94116054331047,0.0215100693509537,0.0215100693509537,-4.1686794480736,"KBTBD8","KBTBD8"
"A_23_P390068",-1.00285735,1.945851175,-2.94083473323357,0.0215200728081715,0.0215200728081715,-4.16873935150153,"C19orf21","C19orf21"
"A_21_P0013344",2.25339355,4.29887455,2.94061748620888,0.0215267457486454,0.0215267457486454,-4.16877929847567,"AZGP1","AZGP1"
"A_33_P3209541",0.6186631,4.96287315,2.94019599947994,0.0215396983339685,0.0215396983339685,-4.16885680966413,"KIAA1875","KIAA1875"
"A_33_P3262670",0.880209825,4.4125451125,2.93957130367819,0.0215589108262276,0.0215589108262276,-4.1689717127477,"MAP7D3","MAP7D3"
